PMID	PubDate
27778194	2017 Jan
27688095	2016 Oct
27720885	2017 Mar
27663233	2017 Jan
27769098	2017 Aug
27768832	2017 Mar
27766035	2016
27766031	2016
27368432	2016 Oct
27758860	2016 Nov 11
27752896	2016 Oct
27737897	2017 Jan
27732085	2016 Dec
27729913	2016
27727159	2016 Oct 11
27716396	2016 Oct 4
27716333	2016 Oct 3
27696748	2018 Jan
27689003	2016 Oct
27688845	2016 Oct
27688842	2016 Oct
27682878	2016 Nov 8
27666725	2017 Feb
27664978	2017 Mar
27664939	2017 Aug
27654963	2017 Mar
27646532	2017 May
27640363	2016 Sep 19
27635406	2016
27627706	2016 Dec
27624384	2017 Sep
27621213	2017 Mar
27611831	2016
27601064	2016 Oct
27601010	2017 Aug
27591401	2017 Mar
27587077	2017 Jan
27584727	2016
27579819	2016
27574462	2016
27568574	2017 Jan
27567942	2017 Apr
27567476	2016 Aug
27564840	2017 Feb
27563877	2016 Aug 23
27550416	2016 Aug 23
27549172	2016 Oct 1
27548066	2016
27543413	2016 Nov
27541035	2016 Oct
27539752	2016 Aug 19
27516624	2017 Jun 1
27515912	2016 Aug 11
27515513	2016 Oct
27514996	2017 Jan
27509914	2016 Oct
27505251	2016
27500994	2017 Mar
27499126	2016 Aug
27483347	2016 Oct 1
27480933	2017 Mar
27477830	2017 Mar
27473558	2016 Dec
27463229	2017 May
27459679	2016 Aug 24
27457421	2016 Jul 26
27447821	2016 Oct
27427985	2016 Aug 1
27415616	2016
27416075	2017 May
27412524	2016 Jul 13
27391970	2016
27390029	2016 Dec
27388701	2016 Jul 8
27388238	2016 Sep
27377816	2017 Feb
27367673	2016 Jun 28
27365987	2016 Jul-Sep
27356303	2016 Oct 10
27346544	2016 Jun 27
27322244	2016 Jun 16
27315306	2016 Aug
27280771	2016
27275015	2016 May 19
27271273	2018 May
27270603	2016
27260322	2016 Jun 3
27256712	2016 Jul
27245323	2016 May 31
27238423	2017 Apr
27236646	2016 Sep
27236261	2017 Jan
27234527	2016 Oct
27214709	2016 May 16
27211864	2016 Oct
27211863	2016 Oct
27194025	2016 May 18
27183574	2016 Jun 15
27183538	2016 Oct
27165180	2017 Jan
27163789	2016
27159257	2016 Aug
27159076	2016 Oct
27153222	2017 Feb
27147711	2017 Jan
27147707	2017 Feb
27147295	2017 Jun
27129293	2016 Jun
27123995	2016
27122313	2016 May 10
27118398	2016 Sep
27118120	2016 Jul
27104565	2016 Apr 20
27099487	2016
27088242	2017 Mar
27087498	2016 Apr 18
27086115	2016 Jun 14
27077804	2016 Apr 14
27075702	2016 Jul
27070563	2016 Apr 8
27066786	2016 Oct
27041213	2016 Apr 4
27041063	2016 Apr 4
27040636	2016
27036883	2016 Mar 31
27031945	2017 Mar
27031305	2016 Jul
27030100	2016 Mar 31
27018594	2016 May 2
27009967	2016 Mar 24
26994554	2016 Nov
26991527	2016 Sep
26983696	2016 Mar 17
26963384	2016
26945456	2016 May
26944403	2016 Mar 5
26932821	2016 Mar 1
26910618	2016 Jun
30258877	2016 Mar
26903440	2016 Nov
26903297	2016 Mar 25
26903200	2016 Jul
26901593	2016 Oct
26901193	2016 Feb 18
26896926	2016 Apr
26896841	2016 Nov
26890138	2016 Feb 18
26866626	2016 Aug
26860366	2016 Feb 10
26853752	2016 Jul
26853108	2016 Feb 8
26852666	2016 May
26851274	2016 Nov
26838881	2016 Apr 1
26837060	2016 Jul
26830207	2016 Mar
26826014	2016 Oct
26815610	2016
26815411	2016 Jul
26806292	2016 Mar
26797130	2016 Mar 25
26794862	2016 Feb
26794830	2016 Jan 21
26794603	2016 Mar 4
26784366	2016 Mar 4
26783110	2016 Dec
26774733	2016 May
26746673	2016 Jan 8
26746150	2016 Jun
26746148	2016 Jun
26741062	2016 Mar
26728350	2016 Jan 5
26722492	2015
26721735	2016 Mar
26714479	2015 Dec 18
26713680	2016 Mar
26713606	2016 Jun
26712566	2016 Feb 17
26707987	2016 Jan
26703223	2015 Dec 25
26698846	2016 Nov
26697956	2016 Jul
26687826	2016 May
26687825	2016 May
26687824	2016 May
26687115	2016 May
26686833	2016 Jul
26683663	2016 Feb
26674424	2015 Dec 18
26673737	2015 Jun
26663140	2016 May
26657859	2016 Jan
26655743	2016 Jan
26642431	2015 Dec 4
26639398	2015 Dec 7
26636652	2016 Apr
26634249	2015 Dec 4
26625129	2016 Feb
26617711	2015
26608362	2016 Feb
26605758	2016 Apr
26605536	2016 Apr
26604215	2016 Mar
26596790	2016 Apr
26585241	2016 Apr
26584570	2015 Nov 20
26578310	2015 Nov 17
26573409	2016 Jan
26563344	2015 Nov 13
26562438	2015
26560184	2016 Jan
26550169	2015
26546411	2015 Nov 7
26531672	2015 Nov 4
26530111	2015 Nov 4
26525853	2015 Nov 27
26522700	2016 Apr
26521748	2015 Nov
26521744	2015 Nov
26521733	2015 Nov
26507256	2016 Mar
26499313	2015 Dec
26496825	2015 Dec
26493329	2016 Mar
26492575	2015
26473405	2016 Feb
26470720	2016 Sep
26458773	2015 Oct 13
26438631	2016 Feb
26438374	2016 Mar
26424839	2016 Mar
26424216	2015 Dec
26410555	2016 Feb
26408027	2015 Sep 26
26406452	2015 Dec
26405834	2016 Apr
26403062	2016 Mar
26400621	2016 Jan
26377571	2015 Nov
26362410	2016 Feb
26362183	2015 Oct 23
26361381	2016 Jan
26360647	2016 Jan
26355014	2015 Nov
26350038	2015 Nov
26340084	2016 Mar
26315393	2016 Jan
26290588	2016 Jun
26285672	2016 Jun
26279273	2015 Aug 17
26272361	2015 Oct
26271607	2015 Aug 14
26257191	2015 Nov
26256767	2016 Jan
26256766	2016 Jan
26253096	2016 Jul
26245691	2015 Nov
26245312	2015 Nov
26241779	2016 Jan
26224539	2015 Dec
26216049	2015 Sep
26213210	2015 Nov
26209889	2015 Dec
26208633	2015 Sep 1
26198357	2015 Jul 21
26198356	2015 Jul 21
26182366	2015 Apr 25
26171147	2015 Jul
26170306	2015 Jul 28
26152200	2015 Oct 1
26151638	2015
26141762	2015 Jul 15
26138248	2015 Aug
26133911	2015 Sep
26120841	2015
26109786	2015 Jun
26108578	2015 Jun 25
26103880	2015 Oct
26097038	2015 Oct
26092928	2015 Oct
26067584	2015 Oct
26045176	2015 Oct
26025096	2015 May 30
26018435	2015 Sep
26016689	2015 Dec
26015264	2015 Dec
26010756	2015
26000299	2015
25989359	2015 Oct
25985971	2016 May
25977571	2015 May
25976248	2015 Jul
25971876	2015 Jun
25969431	2015 Dec
25964075	2015 May 12
25953896	2015 Jun 26
25945040	2015
25940958	2015 May
25940877	2015 Sep
25939531	2015 Sep
25937028	2015 Sep
25937027	2015 Sep
25917196	2015 May
25909759	2015 Jun
25903444	2015 Nov
25891852	2015 May
25889639	2015 May 8
25888819	2015 Feb 16
25887369	2015 Sep
25876463	2015 Jun
25865393	2015 Aug
25845347	2015 Jun
25837919	2015 Mar
25828538	2015 Nov
25824140	2015 May
25817731	2015 May 8
25817332	2015 Jun 1
25800415	2015 Aug
25799352	2016 Nov
25797646	2015 May
25780732	2015 Feb 1
25764208	2015
25749876	2015 Jun
25749104	2015
25748082	2015 Jul
25737402	2015 Jul
25736064	2015 May
25733872	2015 Mar 10
25732515	2015 Jul
25728278	2015 Apr 13
25712012	2017 Apr
25708836	2015 Jun
25708245	2015 Jun
25707934	2015 Jul
25697137	2015 May
25693634	2015 Jun
25680653	2015 Jun
25680539	2015 May
25659934	2015 Apr 2
25659654	2015 Jun
25656376	2015 Feb 6
25655679	2015 Jun
25655021	2015 Sep
25631385	2015 Jan 29
25629889	2015 Mar 18
25628784	2014
25617057	2015 Jan 24
25604429	2015 May
25600960	2015 Apr
25600705	2015 Jan 20
25596416	2015 Mar 1
25593283	2015 Mar 15
25592835	2015 Feb 13
25589512	2015 Mar
25585625	2015 Jul
25573665	2015 Mar
25565665	2015 Jul
25559623	2015
26980374	2016 Mar 15
26980243	2016 Mar 15
26975998	2016 Mar 14
25550340	2016 Mar
25549200	2015 Mar
25545425	2015 Apr
25541297	2015 Apr
25529198	2015 Mar
25521919	2015 Mar
25519508	2015 May 1
25518303	2014 Aug
25517798	2015 Apr
25516005	2014 Dec 17
25498590	2015 Mar
25491303	2014 Dec 10
25475114	2016 Feb
25469820	2015 Mar
25453723	2015 Feb
25450854	2015 Feb
25435386	2015 Jan 2
25415768	2014 Dec 23
25415394	2015 Aug
25412149	2015 Mar
25410618	2015 Mar
25410057	2015 Feb
25403236	2014 Nov 17
25385707	2015 Feb
25385580	2014 Nov 25
25378349	2016 Jan
25374446	2014
25371442	2016 Jan
25368604	2014
25366485	2014
25341039	2014 Oct 23
25340802	2014 Oct 23
25332857	2014
25331977	2015 Feb
25331953	2014 Dec 12
25331050	2015
25331049	2015
25330932	2015 Feb
25330343	2014 Nov 26
25328086	2015 Feb
25321476	2014 Oct 16
25311550	2015 Jan 25
25299541	2015 Aug
25287160	2014 Dec 1
25278057	2014 Oct
25278053	2014 Oct
25257317	2015 Jan
25247198	2014
25242079	2014
25238962	2014 Nov 15
25236536	2014 Dec
25219368	2015 Jan
25200274	2014 Dec
25198230	2014 Sep
25196583	2014 Dec
25196420	2014 Dec
25191747	2014
25188282	2014
25180294	2016 Jan
25179389	2014 Oct
25176127	2014 Oct 23
25176059	2014 Dec
25169730	2015 Dec
25158232	2014 Aug 25
25135253	2015 Dec
25135252	2014 Nov
25128628	2014 Nov
25125695	2015 Dec
25118941	2014 Oct
25115332	2014 Aug 12
25100783	2014 Aug 6
25096601	2015 Jan
25091889	2014 Jul
25086402	2014 Nov
25080367	2014 Nov
25078097	2014 Dec
25078095	2015 Feb
25064117	2014
25047750	2014 Nov
25047145	2014 Nov
25046534	2014 Nov
25015373	2015 Nov
25008209	2014 Sep
24999110	2014 Aug
24998927	2014 Apr 23
24987156	2014 Dec
24984954	2014 Jul 1
24981112	2014
24966254	2014 Jul
24966136	2014 Oct
24964749	2014 Oct
24957638	2015 Feb
24943990	2014 Oct
24936585	2015 Oct
24935926	2014 Jul 15
24933511	2014 Aug
24928920	2014
24928913	2014
24928317	2014 Aug
24926875	2014
24912814	2014 Aug
24907345	2014 Jul 1
24905701	2014 Aug
24895296	2014 Sep
24892719	2014 Sep
24881106	2014
24875054	2014
24867294	2014 Aug
24859058	2014 Aug
24852699	2014 Jul
24848439	2014 Sep
24838610	2014 Sep
24834922	2014 Jul
24830649	2014 Jul-Aug
24822272	2014 Apr
24819400	2014 Sep
24813051	2014 Sep
24811827	2014 Aug
24795271	2014 Jul
24792211	2014 Oct
24786088	2014 Apr 28
24769231	2014 Jul
24767864	2014 Aug
24760110	2014 Aug
24757139	2014 Apr
24757033	2014 Aug
24747174	2014 Jun
24747173	2014 Jun
24741569	2014
24737908	2014 May
24727161	2014 Jul
24714625	2014 Nov
24713355	2015 Aug
24712867	2014 Sep
24704496	2014 Jun
24703622	2014 Jul
24692243	2014 Aug
24687997	2014 Oct
24678741	2014 Mar 29
24670222	2014 Mar 27
24658359	2014
24651621	2015 Jul
24641944	2015 Jul
24641725	2014 Mar 19
24638128	2014 Feb 25
24636482	2015 Jan
24630964	2014 May 25
24626785	2014 May
24623711	2014 Jul
24623505	2014 Nov
24620998	2014 Mar 13
24588081	2014 Jul
24582795	2014 Apr 2
24579704	2014 Jul 7
24578214	2014 Jul
24577103	2014 Apr 4
24574226	2014 Mar
24574225	2014 Mar
24574224	2014 Mar
24572376	2014 Feb 27
24566851	2014 May
24558358	2014
24556692	2014 Feb 20
24550287	2014 Feb 18
24529376	2014 Feb 13
24502636	2014 Feb
24497499	2014 May
24490617	2014 Feb 4
24486342	2014 Apr
24482165	2014
24479481	2014 Jan 31
24479426	2014 Jan 31
24473905	2014 Aug
24470419	2014 Mar 6
24470303	2014 May
24470226	2014 May
24466161	2014
24463008	2014 May
24457103	2014 Mar
24453178	2014 Mar
24449579	2014 Jan
24449269	2014 Jan 15
24448347	2015 Jun
24438745	2014 Jan 20
24428864	2014 Jan 15
24418675	2014 Mar
24418674	2014 Mar
24401101	2014 May
24392129	2014
24386478	2013
26155113	2014
26120493	2014
26069685	2014 Jan
24373735	2014 Jan 15
24365198	2014 Jan
24353248	2014
24347567	2015 Mar
24344131	2014 Jan 31
24339176	2014 Feb
24333297	2014 Feb
24323070	2014 Jan
24321436	2014 Jan
24316289	2014 Feb
24312420	2013
24309371	2014 Feb
24297380	2015 Feb
24296676	2014 Jan
24289792	2013 Oct 9
24286458	2013 Nov 4
24280247	2014 Feb
24269635	2014 Jan
24257023	2015 Jan
24248346	2013 Dec 3
24241034	2014 Mar
24199619	2013 Nov 7
24194321	2014
24185109	2014 Jan
24185105	2014 Jan
24184155	2014 Feb
24180431	2013 Nov 1
24167068	2014 Feb
24166243	2013 Dec
24161707	2013 Dec
24161698	2014 Jan
24135912	2014 May
24120491	2013 Dec
24111862	2013 Oct
24108661	2014 Jan
24108368	2013 Oct 8
24098149	2013
24096178	2013 Dec
24095939	2015 Jan
24091160	2013 Dec
24086840	2013 Aug
24056368	2013 Nov 8
24044578	2014 Feb
24041966	2013 Dec
24022823	2013 Dec
24019199	2014 Jan
24018042	2013 Dec
24016310	2013 Oct
24007463	2013 Sep 5
24002865	2013 Nov 6
23984453	2013 Aug
23983046	2013 Dec
23982761	2013 Dec
23973525	2013 Oct 1
23973150	2013 Sep
23963448	2013 Oct 4
23958822	2013 Nov
23954701	2013 Nov
23954517	2013 Nov
23951406	2013 Aug 15
23951098	2013
23939426	2013 Aug 9
23928557	2014 Aug
23918694	2013 Nov
23912900	2014 Mar
23903061	2013
23896777	2013 Sep
23895679	2014
23883619	2013 Jul 25
23861563	2013
23852692	2014 Sep
23843355	2013 Oct
23839930	2013 Oct
23817999	2013 Oct
23791756	2013 Oct
23782924	2013 Jun 19
23778340	2013 Apr
23777533	2013 Jul
23773816	2013 Sep
23762114	2013
23756208	2013 Oct
23755017	2013
23750475	2013 Jun
23744481	2013 Dec
23744273	2013 Sep
23740825	2013 Sep
23723318	2014 Jul
23715552	2013 Jun
23705804	2013
23688035	2013 May 20
23685840	2013 Jun
23666827	2013 Aug
23658491	2013
23625977	2014 May
23624390	2013 Aug
23623324	2013 Jul
23606170	2013 Jul
23595953	2013 Dec
23593289	2013
23590340	2013 Jun
23587642	2013 Dec
23585475	2013 May
23575963	2013 Jul
23567033	2013 Jun 21
23552998	2013 Jul
24937860	2013 Apr
23534442	2013 Apr 25
23530215	2013 Apr 9
23530037	2013 May 10
23518238	2013 Sep
23511227	2014 Jan
23505234	2014 Jan
23497529	2013 Mar 9
23486780	2013 Mar 13
23468973	2013
23467034	2013 May
23436303	2013 Jun
23436205	2013 Jun
23417988	2013 Nov
23414097	2013 Mar
23391443	2013 Apr 28
23389752	2013 Feb 7
23382930	2013
23375622	2013 Apr
23374428	2013 Apr
23371349	2013 May
23356643	2013 Jan 29
23339896	2013 Apr 24
23339021	2013 Sep
23319657	2013 Jan 29
23313477	2013 Feb 8
23310948	2013 Apr
23298463	2013 Jan 8
23297404	2013 Feb 22
23295731	2013 Apr 24
23291184	2013 Feb 1
23285079	2012
23280308	2013 Apr
27006923	2013
25003010	2013
23268369	2013 Sep 1
23261541	2013 Mar 10
23257244	2013 Mar
23248728	2012
23233348	2013 Mar
23233327	2013 Mar
23233270	2013 Mar
23231346	2013 Sep
23219730	2013 Feb
23194156	2013 Jan 14
23192248	2013 Jan
23185004	2012 Dec 11
23178209	2013 Feb
23174992	2012 Dec 21
23173750	2013 Nov
23169679	2013 Apr
23151457	2013 Feb
23151456	2013 Feb
23148681	2012 Nov 13
23133648	2012
23124962	2013 Jan
23124828	2013 Jan
23124630	2013 Feb
23116713	2013 Feb
23115336	2012 Nov 20
23070644	2012 Nov
23069856	2013 Jan
23050690	2012 Nov 6
23041841	2013 May
23011466	2013 Jan
22995428	2012 Sep 20
22985876	2012 Dec 18
22967398	2012 Sep 11
22961401	2012 Nov
22952769	2012
22939867	2012 Nov
22936752	2012 Aug 31
22933232	2012 Dec
22902540	2012 Nov
22890185	2012 Nov
22889498	2013
22885814	2012 Sep
22869368	2012 Sep 28
22859926	2012 Aug
22854286	2012 Sep
22850184	2012 Nov
22846713	2012 Nov
22833446	2012 Nov
22833278	2012 Dec
22833266	2012 Oct
22833219	2012 Dec
22832873	2012 Sep
22828992	2012 Jul 24
22825254	2012 Oct
22819243	2012 Oct
22818981	2012 Oct
22818426	2013 Apr
22781206	2012 Oct
22777888	2012 Dec
22768242	2012
22767605	2012 Aug 17
22738103	2012 Jun 28
22721434	2012 Jun 21
22692895	2012 Nov
22692007	2012 Sep 1
22674505	2012 Oct
22674176	2012 Oct
22674011	2012 Oct
22668504	2012 Aug 1
22664108	2012 Jun 29
22636321	2012 Aug
22629448	2012
22623332	2012 Jul 1
22609479	2012 Aug
22595227	2012 Aug
22595226	2012 Aug
22576962	2012 Oct
22576842	2012 Oct
22575362	2012 Jul
22572461	2012
22566624	2012 May 22
22554793	2012 Aug
22542924	2012 Aug
22539837	2012 Apr 25
22531459	2012 Jul
22531458	2012 Aug
22525135	2012 Jun 28
22510396	2012 Jul
22491093	2012 May 11
22488261	2012 Aug
22484689	2012 Jun
22459696	2012 May
22455987	2012 Apr
22448243	2012
22447075	2012 Mar 25
22444025	2012 May
22442340	2012 May
22440827	2012 Jun
22432033	2012
22430489	2012 Apr 9
22415882	2012 Jul
22414620	2012 Jul
22399297	2012 Apr 27
22394585	2012 Mar 6
22391889	2012 Aug
22361237	2012 Jun
22343171	2012 May
22342421	2012 May
22342065	2012 Dec
22337563	2012 May
22330250	2011 Aug
22328140	2012 Aug
22308173	2011 Oct 1
22307759	2012 Jul
22298781	2012 Apr 6
22294469	2012 Jul
22293673	2012
22275233	2012 Jul
22271086	2012 Aug
22267189	2012 Mar
22258484	2012 Apr
22225630	2012 Jan 8
22197997	2012 Aug
22179029	2012 Feb
22179028	2012 Feb
22173325	2012 Feb
22170561	2012 Jun
22158614	2012 Jan 27
22155431	2012 May
22152451	2011
22148954	2012
22146554	2012 Aug
22143922	2012 May
22143896	2012 Jun
22131019	2012 May
22127701	2011 Dec
22127696	2011 Dec
22122987	2012 Feb
22117761	2011
22102413	2012 Jan 6
22095691	2012 Mar 1
22084394	2012 Apr
22083516	2012 May
22081995	2012 May
22076918	2012 Apr
22072539	2012 Jun
22065367	2012 Mar
22057346	2011 Nov 6
22051322	2011 Nov 3
22034049	2012 Apr
22028304	2012 Feb
22019508	2011 Dec 8
22007227	2011
22001658	2012 Feb
21982587	2012 Jan
21972019	2012 Mar
21968827	2012 Feb
21965529	2011 Oct 15
26069594	2011 Oct
21953366	2012 Feb
21953304	2011 Dec
21937758	2011 Sep 21
21917603	2011 Nov
21911068	2011 Nov
21905020	2012 Feb
21905007	2012 Jan
21905006	2012 Jan
21899735	2011 Sep 7
21898359	2012 Jan
21890638	2011 Dec 2
21887706	2011 Dec
21880736	2011 Oct 28
21872590	2011 Oct 3
21871094	2011 Aug 26
21869830	2012 Mar
21856950	2011 Sep 6
21855682	2011 Sep
21855558	2011 Dec 11
21847614	2012 May
21834068	2011 Nov
21804193	2011 Sep
21802499	2011 Oct 13
21798287	2011 Oct 30
21796704	2012 Mar
21795282	2011 Sep
21775152	2011 Aug 15
21749827	2011 Jul
21745460	2011 Oct 1
21739426	2011 Oct
21739421	2011 Nov
26069585	2011 Jul
21702024	2011 Nov
21690378	2011 Jul 5
21678482	2012 Jan
21652695	2011 Aug 5
21643724	2011 Aug
21633911	2012 Feb
21624478	2011 Aug
21619936	2011 Jul
21619935	2011 Jul
21613312	2011 Sep
21590680	2011 Sep
21586441	2011 Aug
21566131	2011 Jul 22
21539915	2011 May
21537831	2011 Sep
21506092	2011 Aug
21474483	2011 Jul
21472777	2011 Aug
21452283	2011 Aug
21437875	2011 Jul
21420501	2011 Jun
21418601	2011 Mar 20
21417219	2011 Apr 28
21410959	2011 Mar 16
21405978	2011 Oct
21383200	2011 Mar 22
21376128	2011 Jun
21374709	2011 Aug
21372000	2011 Jul
21360519	2011 Sep
22977492	2011 Mar
21353395	2011 Apr 15
21351054	2011 Feb 24
21337391	2011 Apr
21325780	2011
21312269	2011 Jul
21310253	2011 Jun
21308980	2011 Apr
21305500	2011 Apr
21291351	2011 May
21290130	2012 May
21285164	2011 May
21266028	2011
21262368	2011 Apr
21251990	2011 Apr
21239716	2011 Feb 15
21216815	2011 Apr
21197320	2010 Sep 6
21159208	2010 Dec 16
21145552	2011 Mar 15
21119180	2010 Dec
21118138	2010 Dec
21110395	2011 Jun
21098883	2010 Dec
21094690	2011 Feb
21094262	2011 Feb
21057832	2011 May
21036236	2010
20954191	2011 Jan
20945354	2011 May
20943778	2011 Jan
20923566	2010
20921145	2010 Dec
20882669	2011 Jan
20864020	2010 Oct
20861497	2011 Nov
20847738	2010 Oct
20843796	2010 Nov 12
20840794	2010 Sep 15
20820927	2011 Sep
20805298	2011 Jan
20738224	2010 Dec
20708680	2010 Nov 30
20701740	2010
20669139	2010 Jun
20643199	2010 Sep 15
20625379	2010 Sep
20604941	2010
20592283	2010 Aug 1
22131742	2010 Jul
20584806	2010 Nov
20583111	2010 Oct
20583100	2010 Oct
20556559	2010 Jun
20525838	2010 Aug
20518074	2010 Sep
20516192	2010 Jun 1
20506524	2010 Jul
20506309	2010 Jul
20506224	2010 Jul
20506210	2010 Aug
20506137	2010 Aug
20498218	2010 Oct
20495570	2010 Jun
20495569	2010 Jun
20479257	2010 Jun 1
20474087	2010 Jan
20472086	2010 Aug
20466812	2010 Jun 1
20460191	2010 Jun
20432462	2010 Sep
20376510	2010 Nov
20360435	2010 Jul
20350782	2010 May
20346402	2010 Jul
20309955	2010 Oct
20238298	2010 May
20201078	2010 Jun
20196782	2009 Sep
20187655	2010 May 21
20187155	2010 Mar
20187128	2010 Mar
20181277	2010
20155835	2010 May
20133709	2010 Feb 23
20131274	2010 Apr
20131235	2010 Mar
20112372	2010 Feb
20112360	2010 Feb
20112357	2010 Feb
20111593	2010 Jan 25
20110518	2010 Mar
20110505	2010 Jan 29
20105291	2010
20104937	2010 Feb 1
20101617	2010 Apr
20093129	2010 Feb 27
22778804	2010 Jan 20
20077500	2010 Mar
20054692	2011 May
20052601	2010 Jul
20043873	2010 Jan 29
22163547	2010
21368873	2010 Nov 11
20036347	2010 Apr
20035055	2010 Feb
20033473	2010 May
20021689	2009 Dec 19
19950295	2009 Dec
19950019	2010
19944200	2010 Mar
19932218	2010 Jan
19921088	2010 Jan
19918048	2010 Jan
19915594	2009 Dec
19896116	2009 Dec
19877062	2009 Nov
19877043	2009 Nov
19833177	2010 Jan 29
19808781	2010 Jan 1
19805379	2009 Sep 29
19790076	2009 Oct
19790074	2009 Oct
19790065	2009 Oct
19790050	2009 Oct
19786147	2010 Jan
19771181	2009 Sep 7
19770515	2009 Oct
19765281	2009
19747998	2010 Jun
19714635	2009 Sep
19714629	2009 Sep
19704783	2008
19684582	2009 Sep
19644889	2009 Aug
19637060	2009
19632680	2009 Aug 25
19615963	2009 Dec
19604444	2009 May-Jun
19587162	2009 Jun
19565484	2009 Jul
19565481	2009 Jul
19562571	2009 Dec
19526482	2009 Oct
19504467	2010 Feb
19494318	2009 Jun 15
19491304	2009 Aug
19486942	2009 Jul
19485522	2009 May
19481620	2009 Sep
19481076	2009 Aug 15
19478656	2009 Jun 1
19448342	2009 Apr
19427928	2009 Oct
19410028	2009 Oct
19405002	2009 May 15
19404941	2009 May
19379487	2009 Apr 20
19364543	2009 Aug
19343112	2009
19342682	2009 Apr 15
19332175	2009 Sep
19328881	2009 Aug
19307458	2009 Jun
19301580	2009 Jan
19296087	2009 Jun
19265849	2009 Mar
19265839	2009 Mar
19254740	2009 Aug
19248115	2009 Mar
19230720	2009 Jul
19229324	2009
19213744	2010 Jan
19195025	2009 Aug
19180491	2009 Feb
19180479	2009 Feb
19173746	2009
19165732	2009 Aug
19147955	2008 Oct-Dec
19146892	2009 Apr 2
19139395	2009 Jan 27
19136283	2009 Jun
19135797	2009 Mar
19135244	2009 Mar
19116932	2009 Jan
19116917	2009 Jan
19116905	2009 Jan
19095472	2009 May
19070514	2009 Jun
19035511	2008 Dec
19027328	2009 May
19017993	2008 Dec 1
19016582	2009 Jan
19010693	2009 May
19010067	2009 May
19001550	2009 Jan
18991285	2008 Nov
18979157	2008
18975335	2008 Nov
18975318	2008 Nov
18974013	2009 Apr
18958885	2008 Oct
18947434	2008
18849588	2008 Sep 1
18836240	2008
18836239	2008
18836236	2008
18836232	2008
18835879	2008 Dec
18821706	2008 Oct
18821694	2008 Oct
18821665	2008 Oct
18819822	2009 Mar
18799089	2008 Jul-Aug
18789726	2009 Mar
18789153	2008
18786831	2008 Sep 15
18785169	2007 Jul
18767925	2009 Jan
18760941	2009 Mar
18759291	2008 Sep
18684647	2009 Feb
18668550	2008 Aug
18662930	2009 Jun
18632849	2008 Oct
18584285	2009 Apr
18578867	2008
18576389	2008 Jul
18576323	2008 Jul
18576322	2008 Jul
18550523	2008 Aug 22
18544639	2008 Jul 1
18541144	2008 Aug 22
18538588	2008 Dec
18523305	2008 Jun 15
18507859	2008
18501644	2008 Dec
18467703	2008 Jun
18465812	2008 Nov
18455447	2008 Nov
18438860	2008 May
18383364	2008 Apr
18374640	2008 Jun
18358504	2008 May
18344557	2008 Jul 1
18297226	2008 Mar
18287210	2008 May
18268076	2008 May
18261936	2008 Sep
18240253	2008 Feb
18240210	2008 Feb
18227807	2008 Mar
18226559	2008 Jun
18203067	2007 Dec
18172013	2008 Apr
18163499	2008 Jan
18163498	2008 Jan
18066133	2007 Sep
18056042	2007 Nov
18052755	2008 Apr
18050218	2007 Dec
18050203	2007 Dec
18050192	2007 Dec
18036590	2008 Jan 28
17983156	2007
17968948	2007 Nov
17968946	2007 Nov
17942634	2008 Jan
17942111	2007 Dec 1
17937464	2007 Nov
17931911	2008 May
17927818	2007
17922907	2007
17907190	2007 Oct
17907189	2007 Oct
17907187	2007 Oct
17900935	2008 Apr
17888690	2008 Jan
17827158	2007 Nov 2
17822719	2007 Aug 23
17804408	2007 Nov 2
17763422	2007 Sep
17707661	2008 Mar
17707214	2007 Aug
17665456	2007 Aug
17656374	2007 Oct 1
17638576	2007 Nov
17638573	2007 Nov
17621910	2007 Jun
17621549	2007
17612407	2007
17599750	2007 Jul
17596264	2007
17588960	2007 Sep 1
17564307	2004
17549029	2007 Sep
17545192	2008 Feb
17530644	2007 Jun
17522060	2007 Aug 10
17517694	2007 Jul 15
17510707	2007 Jun
17470400	2007 Sep
17445771	2007 Jun 8
17416344	2007 May 25
17383158	2007 Mar-May
17334701	2007 Mar
17331019	2007 Mar
17328064	2007 Mar
17328048	2007 Mar
17328045	2007 Mar
17317039	2007 May 1
17316439	2007
17307136	2007 Apr 13
17266145	2007 May
17265492	2007 Feb
17237793	2007 Feb
17213231	2007 Mar 1
17211519	2007 Dec
17207643	2007 Jun
17200322	2007 Jan
17195217	2007 Jan
17195212	2007 Jan
17145758	2007 Feb 9
17125729	2007 Jun
17094130	2007 Mar
17059665	2006 Oct
17056813	2006 Nov
17052922	2007 Apr
17009259	2006 Oct
16997584	2007 Feb
16995764	2006 Oct
16973887	2006 Dec
16949314	2007 Feb
16947773	2006 Sep
16947423	2006 Sep
16927387	2007 Jan 1
16912411	2006
16912410	2006
16893455	2006
16891129	2007 Jan
16888030	2006 Aug 15
16883582	2006 Nov
16877353	2006 Aug
16872525	2006
16868966	2006 Aug
16849500	2006 Aug 1
16819271	2006 Jul
16813664	2006
16802343	2006 Jul
16767550	2006
16751383	2006 Jun 15
16738926	2006 Nov
16680148	2006 Jun
16671586	2005 Winter
16652342	2006 Jun
16647279	2006 Apr
16646978	2006
16646035	2006 May
16616754	2006 Apr
16613631	2006 Apr
16612079	2005
16584530	2006
16580849	2006 Aug
16572453	2006 Apr
16572444	2006 Apr
