PMID	PubDate
23589102	2013 Jun
23563707	2013 Jun
23546441	2013 May
23534442	2013 Apr 25
23519019	2013 Jun
23511695	2013 Mar-Apr
23503969	2014 Apr
23503887	2013 May
23499675	2013 Jun
23496155	2013 Apr
23483610	2013 Jul
23483591	2013 Jul
23473975	2013 May
23473785	2013 May
23472862	2013 Aug
23458918	2013 Apr 19
23454400	2013 May 15
23436205	2013 Jun
23411116	2013 Apr 5
23399228	2013 Feb 15
23385821	2013 Mar
23383210	2013
23356403	2013 Jan 28
23340819	2013 Mar
23340211	2013 Mar
23339021	2013 Sep
23338062	2013 Jan
23335181	2013 Jun
23334238	2013 Mar
23326413	2013
23323719	2013
23297162	2013 Mar
23296253	2013 Mar
23291609	2013 Apr
23287799	2013 Feb
23274676	2013 Apr
23273362	2013 Jan
23263781	2013 May
23233270	2013 Mar
23227940	2012 Dec 10
23218603	2013 Jan 1
23186943	2013 Feb
23174992	2012 Dec 21
23164158	2013 Apr
23156970	2012 Oct
23134577	2012 Nov 7
23124986	2013 Mar
23123358	2013 Feb
23123261	2013 Jan 9
23118784	2012
23116713	2013 Feb
23107483	2012 Dec 15
23070996	2013 May
23041435	2013 Jan
23020698	2013
23015356	2012 Sep
23011466	2013 Jan
22996566	2013 Jan
22995397	2012 Nov 15
22985876	2012 Dec 18
22984604	2012
22982723	2012 Sep
22982372	2013 Jan 1
22967750	2012 Sep 28
22966427	2012
22965193	2013 Mar
22961089	2013 May
22956865	2012
22949956	2012 Sep
22925727	2012 Oct 15
22920092	2013 May
22909215	2012 Aug 21
22908007	2012
22891645	2012 Aug 23
22890187	2012 Nov
22890185	2012 Nov
22888368	2012
22828992	2012 Jul 24
22825254	2012 Oct
22821055	2013 Mar
22820731	2012 Sep
22820498	2012 Nov
22818981	2012 Oct
22798269	2013 May
22790657	2013 Sep
22785367	2012
22775466	2012 Jun-Jul
22769424	2012 Jul 8
22758598	2012 Oct
22752510	2012 Aug
22750747	2012 Oct
22742641	2012 Jul 26
22736200	2012 Oct
22734248	2012 Jun
22726638	2012 Dec
22713471	2012 Jul 6
22704650	2012 Aug
22670655	2012
22659637	2012
22648246	2012 Jun
22642304	2012 Jul 2
22613702	2012 Sep
22611500	2012
22609837	2012 Jul
22609478	2012 Aug
22608545	2012 Nov
22608295	2012 Jun 15
22606297	2012
22579916	2012 Aug
22579856	2012 Jun 21
22571260	2012 Jun
22534688	2013 Mar
22531460	2012 Jul
22526371	2012 Aug
22517267	2012 Nov
22510443	2012 Apr 17
22508407	2012 Oct
22507670	2012 Apr 16
22507082	2012 Oct 9
22506885	2012 Jun
22504024	2012 Jun 5
22501024	2012 May 24
22498029	2012 Jul
22496430	2012 Apr
22474519	2012
22472698	2012 Nov
22470467	2012
22469847	2012 Jul
22445554	2013 Jan
22444025	2012 May
22440931	2012 Jun 15
22427270	2012 May
22426440	2012 Jun
22425884	2012 Jun
22414620	2012 Jul
22407503	2012 Sep
22396742	2012
22387095	2012 Apr
22384228	2012
22373734	2012 Apr
22370362	2012 Feb
22351096	2012
22344586	2012 May
22304985	2012 Feb 3
22294024	2012 Apr
22289897	2012 Apr
22285737	2012 Apr
22272053	2011 Jun
22271086	2012 Aug
22252645	2012
22244821	2012 Feb
22240637	2012 May
22240502	2012 May
22236584	2012 Jun
22231023	2012 Jun
22225591	2012 Jan 7
22189147	2012 Mar
22185204	2011
22175799	2012 Jan 26
22153941	2012 Jan 1
22141435	2012
22139679	2011 Nov
22127873	2012 Apr
22120701	2012 Jan
22102374	2012 Feb
22093915	2011 Nov 17
22053992	2012 Jan-Feb
22044919	2012 Jan 15
22037051	2012 Jan
22019508	2011 Dec 8
22018973	2012 Jan
22006252	2011 Nov
21991344	2011
21982494	2011 Nov 15
21953085	2011 Oct
21931681	2011
21930225	2011 Dec
21911068	2011 Nov
21884808	2011 Nov
21875676	2011 Nov
21874354	2011 Dec
21864409	2011 Aug 24
21863259	2011 Sep
21855139	2011 Dec
21853458	2012 Mar
21847664	2011 Dec
21820522	2011 Oct
21808097	2011 Jul
21802499	2011 Oct 13
21799685	2011
21796704	2012 Mar
21795829	2011 Oct 31
21782922	2011 Sep 2
21765617	2011
21762512	2011 Jul 15
21756207	2012 Feb
21745460	2011 Oct 1
21736716	2011 Jul 7
21720719	2011 Sep-Oct
21708001	2011 Jun 27
21691326	2011 Jun 21
21681568	2012 Aug
21679434	2011 Jun 16
21630246	2011 Jun
21620806	2011 Oct 15
21599960	2011 May 20
21575197	2011 May 16
21571082	2011 Aug
21559479	2011 Apr 29
21557731	2011 Sep
21538326	2011 Sep
21533617	2011 Dec
21520262	2011 Nov
21497277	2011 Mar
21484226	2011 Oct
21479939	2011 Aug
21466783	2011 Jun 1
21446028	2011 Sep
21437875	2011 Jul
21428299	2011 May 11
21406075	2011 Mar 15
21404022	2011 Dec
21398559	2011 Apr
21397669	2011 Jul 1
21387139	2011 Aug
21378032	2011 Mar
21352090	2011 May
21346391	2011
21327824	2011 Nov
21325780	2011
21273100	2011 Jul
21267711	2011 Mar
21251986	2011 Apr
21241772	2011 Apr 15
21216612	2011 Dec
21185649	2011 May
21175039	2010
21167838	2011 Feb 14
21163358	2011 Mar
21162957	2010 Nov
21147151	2011 Mar
21111752	2011 Jan
21108488	2011 Jun
21088145	2011 Mar
21073445	2011 May
21071480	2011 Mar
21069255	2011 Jan
21047496	2011 Jan 19
21041994	2010 Nov
20967483	2011 Oct
20953646	2011 Nov
20950722	2011 Mar 1
20946124	2011 Feb
20945906	2010 Nov 11
20945354	2011 May
20930333	2010
20879383	2010
20864020	2010 Oct
20863899	2010 Nov
20855557	2011 Jan
20851422	2011 Dec
20850574	2011 Feb
20815650	2010 Sep
20809138	2010 Nov
20738224	2010 Dec
20728870	2010 Nov
20727126	2010 Aug 20
20722027	2010 Dec
20722015	2010 Dec
20691059	2010 Aug 6
20675358	2010 Nov
20664951	2010 Sep
20664832	2010 Summer
20647497	2010 Oct
20646986	2010 Sep
20643199	2010 Sep 15
20633676	2010 Sep
20633675	2010 Oct
20621685	2010 Aug
20603097	2010 Nov 15
20594346	2010 Jul 1
22131742	2010 Jul
20556813	2010 Oct
20538089	2010 Sep 1
20534789	2010 Sep 1
20533290	2010 Sep
20525390	2010 Jun 5
20522967	2010
20510383	2010 Sep
20509748	2010 Aug
20506144	2010 Aug
20490805	2011 Dec
20488927	2010 Sep
20457212	2010 Sep 10
20434574	2010 Jul
20417294	2010 Aug
20309955	2010 Oct
20213810	2010 May
20206237	2010 May 19
20205719	2010 Mar 5
20191491	2010 Jan 15
20188111	2010 Mar 27
20171183	2010 Mar 19
20171072	2010 Apr
20158049	2009 Sep-Oct
20135673	2010 Aug
20133791	2010 Feb 9
20133709	2010 Feb 23
20131282	2010 May
20122723	2010 Apr
20121624	2010 Oct
20093129	2010 Feb 27
20091349	2010 May
22778804	2010 Jan 20
20077126	2010 Jul
20067770	2010 May 15
20067755	2010 Apr
20067413	2010
20060953	2010 Apr
20060728	2010 Feb
20060234	2010 Feb
26069535	2010 Jan
20034712	2011 Jan
20013164	2010 May
20005097	2010 Jan 15
19958520	2009 Dec 3
19934807	2009 Oct 1
19876764	2010 Oct
19833177	2010 Jan 29
19823173	2010 Jan
19822234	2010 Feb
19810106	2010 Mar
19802679	2009 Sep
19790062	2009 Oct
19790055	2009 Oct
19785765	2009 Sep 28
19767517	2009 Oct
19761884	2010 Jan
19745108	2009 Dec
19744590	2010 Jan
19725096	2010 Feb
19718808	2009 Mar-Apr
19716399	2009 Nov 13
19711077	2010 Jul
19684582	2009 Sep
19664204	2009 Aug 7
19655297	2010 Apr
19580807	2009 Sep 1
19565489	2009 Jul
19542681	2009 Jun
19513610	2009 Jun
19490965	2009 Nov
19490963	2009 Nov
19462990	2009 Jun 15
19457673	2009 Jul 1
19422229	2009 Jun 11
19409466	2009 Jul 6
19404941	2009 May
19379487	2009 Apr 20
19376109	2009 Jun 24
19350690	2009 Apr
19342682	2009 Apr 15
19332177	2009 Sep
19327154	2009
19298533	2009 Sep
19293161	2010 Feb
19248108	2009 Mar
19236380	2009 Apr
19233337	2009 Aug
19230856	2009 Jul
20377366	2009 Feb
19170094	2009 Aug
19147955	2008 Oct-Dec
19146971	2009 May
19146892	2009 Apr 2
19144181	2009
19135797	2009 Mar
23105805	2009 Jan
20527083	2009
20192600	2009
19116973	2009 Jan 15
19116905	2009 Jan
19114312	2009 Jun
19065031	2008
19063590	2009 Jan
19055838	2008 Dec 4
19052875	2009 Jan
19050895	2009 Jun
19035511	2008 Dec
19026578	2009 May
19010672	2009 Jan 1
19010066	2009 Jun
19001053	2009 Mar
18990590	2009 Apr
18978578	2008 Nov 1
18974001	2008 Dec 15
18955000	2009 Sep
18950940	2008 Dec
18836243	2008
18836236	2008
18820312	2008 Nov
18799089	2008 Jul-Aug
18791656	2009 Feb
18789727	2009 Mar
18789726	2009 Mar
18780763	2009 Jan
18759291	2008 Sep
18729392	2008 Sep
18699993	2008
18698490	2008 Sep
18680771	2008 Oct 21
18679006	2008 Aug
18655132	2009 Jan
18650131	2008 Oct
18637715	2009
18613981	2008 Jul 9
18595745	2009 Jan
18573668	2009 Jan
18556223	2008 Dec
18550523	2008 Aug 22
18548845	2008 Spring
18524010	2008 Dec
18523861	2008 Sep
18464888	2008 Apr
18457369	2008
18342549	2008 Sep
18314368	2008 Mar
18311796	2008 Mar
18287210	2008 May
18277430	2007 Oct
18268076	2008 May
18262804	2008 Aug
18251495	2008 Feb 28
18240240	2008 Feb
18237379	2008 Jan 31
18236017	2007 Dec
18234072	2008
18224353	2008 May
18203067	2007 Dec
18182309	2008 Jul
18172013	2008 Apr
18167200	2007 Dec 20
19478889	2008 Oct 24
18163511	2008 Jan
18160928	2007 Dec
18088507	2008 Jan
18077540	2008 Oct
18072397	2007 Jun
18060205	2007 Dec
18056042	2007 Nov
18031725	2008 Feb 2
17968906	2007 Nov
17947700	2007 Nov 1
17937475	2007 Nov
17920302	2008 Apr
17900933	2008 Apr
17875543	2007 Dec
17853445	2007 Dec
17852072	2008 Feb
17822719	2007 Aug 23
17723296	2007 Oct 1
17722484	2007 May-Jun
17698374	2008 Mar
17686636	2008 Feb
27518788	2007 Aug
17659886	2008 Jan
17646269	2007 Nov
17638573	2007 Nov
17631391	2008 Jan
17623656	2007 Sep 21
17590359	2007 Dec
17583780	2007 Aug-Sep
17562362	2007 Aug 15
17530714	2007 Jun
17500014	2007 Oct
17490897	2007 Oct
17466542	2007 Sep
17385335	2007 Feb
17382552	2007 Jan
17375206	2007 Feb 27
17359944	2007 May 7
17320132	2007 Apr 15
17312183	2007 Mar 1
17305324	2007 Mar 22
17284318	2007
17284317	2007
17276007	2007 Apr
17216398	2007 Aug
17198754	2007 Jun
17187753	2007 Feb 1
17185835	2006 Oct-Dec
17165036	2007 Jul
17157038	2007 May
17145758	2007 Feb 9
17140817	2007 May
17133593	2006 Dec
17126060	2006 Dec
17109745	2006
17094130	2007 Mar
17072445	2006 Oct
16995764	2006 Oct
16973887	2006 Dec
16959360	2006 Oct 10
16947773	2006 Sep
16927387	2007 Jan 1
16912431	2006
16912413	2006
16829766	2006 Aug
16819271	2006 Jul
21783692	2006 Jul
16797470	2006 Sep 15
16769229	2006 Oct
16768703	2006 May
16740398	2006 Nov
16731008	2006 Oct
16720253	2006 May
16690336	2007 Apr
16632350	2006 Jul 1
16616754	2006 Apr
16616417	2006 Jul
16612565	2006 Feb
16583446	2006 May
16581860	2006 Aug 1
16580849	2006 Aug
16580848	2006 Aug
16572453	2006 Apr
16564620	2006 Jul
16549372	2006 Aug
16514626	2006 Apr
16508959	2006 Mar
16500121	2006 Jul
16498013	2006 Mar
16463084	2006 May
16437200	2006 Sep
16433646	2006 Jan-Feb
16418777	2006 Feb
16394269	2006 Jan
16376111	2006 Apr
16365691	2006 Sep
16359876	2006 Apr
16355039	2006 Jan
25048871	2005 Dec
16297642	2006 Mar
16290189	2006 Mar
16275085	2006 Jan 15
16259722	2005
16255041	2005 Nov
16243547	2006 Feb
16234240	2005 Dec 16
16216515	2005 Dec 15
16185945	2006 Feb
16151643	2005 Oct
16122880	2005
16114085	2005 Jun
16093206	2005 May
16039054	2005 Nov 11
16036866	2005
15979014	2005 Jul
15967610	2005 Oct 3
15935401	2005 Jul 29
15922106	2005
15905105	2005 Dec
15896984	2005 Jul
15885477	2005 May
15883746	2005 Mar
15856277	2005 Mar
15837818	2005 Jul
15837310	2005 May 2
15820145	2005 May
15801027	2005 Apr
15784009	2005 Jul 15
15780646	2005 Apr
15777859	2005 Apr
15764839	2005 Mar
15758487	2001 Jun
15758375	2002 Dec
15740638	2005 Feb
15707241	2005 Feb
15704860	2005 Jan
15649670	2005 Jan
15638411	2004
15619570	2005 Jan 15
15601778	2004 Dec 28
15579310	2004 Nov
15569620	2005 Jan 1
15494188	2004 Nov
15488329	2004 Nov 11
15450531	2004 Oct
15450527	2004 Oct
15385784	2004 Oct
15375755	2004 Oct
15356403	2004 Sep-Oct
15325638	2004 Sep
15299219	2004
15299211	2004
15288135	2004 Sep
15261284	2004 Aug 16
15240824	2004 Nov
15232785	2004 May
15231019	2004 Aug
15212191	2004
15124255	2004 May
15107580	2004 Apr
15077302	2004 Apr
15059281	2004
15035799	2003
15023380	2004 Apr
15013079	2004 Mar
14984289	2004 Jan
14972338	2004 Mar
14972336	2004 Mar
14872496	2004 Feb
14730630	2004 Jan
14677373	2003
14665748	2003 Nov
14660436	2004 Jan
14652478	2003 Dec 1
14614855	2003 Nov
14613274	2003 Nov
14609535	2003 Nov
14585729	2003 Nov-Dec
14566965	2003 Dec
14564447	2003 Nov
14528519	2003 Oct
12954235	2003 Sep
12932294	2003
12921731	2003 Aug-Oct
12773042	2003 Jun 5
12773041	2003 Jun 5
12768483	2003
12738249	2003 Apr
12709548	2003 May
12659680	2003 Mar 1
12658748	2002
12604692	2003 Mar
12555930	2003 Jan
12554128	2003 Feb
12505483	2003 Jan
12479386	2002 Aug
12472238	2002 Nov
12435393	2002 Nov 22
12415421	2003 Feb
12384917	2002 Oct
12364566	2002 Oct
12359164	2002 Oct
12271357	2002 Sep
24387059	2002 Sep
12202119	2002 Sep
12127833	2002 Jul
12126975	2002 Jul 12
12076275	2002 Mar
12073103	2002
12029492	2002 May
12028657	2002 Jan-Feb
11924812	2001 Dec
11869073	2002 Feb
11795995	2001 Nov
11810482	2000
11801247	2002 Jan 16
11734496	2001 Nov-Dec
11717181	2001 Dec
11716368	2001 Sep
11677139	2001 Nov 19
11603728	2001 Oct
11597174	2001 Oct
11586092	2001 Oct
11482525	2001
11465708	2001 Jul
11426673	2001 Mar
11404353	2001 Sep 7
11399094	2001 May
11337721	2001 May
11352397	2001 Jan
11352238	2001 May
11334975	2001 Jun 1
11332442	2001 Mar-Apr
11326333	2001 Jun
11296547	2001
11256237	2000 Oct
11237665	2001 Feb
11229466	2001 Feb
11186168	2000
11172466	2001 Jan
11150165	2000 Dec 28
11069730	2000 Nov
11014364	2000 Sep
11005733	2000 Jul
10966845	2000 Sep
10947127	2000 Aug
10914859	2000 Jul
10912189	2000
10903877	2000 Jul
10903334	2000 Jul
10806052	2000 May
10777108	2000 Mar
10761541	1999
10724258	2000 Mar
10560695	1999 Nov 6
10507084	1999
10506917	1999 Oct
10499542	1999 Oct
10442204	1999 Jul
10432320	1999 Aug 15
10419787	1999 Jul
10419774	1999 Jul
10411562	1999 Aug
10395320	1999 Jul
10385960	1998 Nov
10367688	1999 Jan-Feb
10367020	1999 Jan
10358204	1999 Jun 15
10211877	1999 Apr
10197164	1998 Sep
10100939	1998 Dec
10090708	1999 Apr
10080088	1999 Feb
10068027	1999 Jan
9877401	1998 Nov
9876396	1998 Jul
9817766	1998 Nov 16
9779827	1998 Nov 1
9743814	1998 May
9639100	1998 May
9616440	1998 Jan
9616435	1998 Jan
9542746	1998
9588741	1998 May
9587990	1998 Mar
9512498	1998 Apr 1
9502411	1998 Mar
9496714	1998
9425864	1997 Nov
9324022	1997 Sep
9333186	1997 Nov
9330942	1997 Oct
9286753	1997 Sep
9486003	1997 Jul
9192516	1997 Jul
9179398	1997 Jun
9135032	1997 Apr 25
9090810	1997 Jan-Feb
9002024	1997 Jan
8979155	1996 Dec
8854249	1996 Aug
8702386	1996 Jul 16
8866331	1996 Jul
8971960	1996 Jun
8822753	1996 Jun
8852575	1996 Mar
8731391	1996 Mar
8868297	1996 Feb
8835244	1995 Nov-Dec
7564266	1995 Sep
7575762	1995 Aug
7741786	1995 Mar
18475625	1995
8834624	1995
11550711	1994 Dec
7890989	1994 Dec
7889887	1994 Nov
7863819	1994 Nov
7703601	1994 Nov-Dec
7799655	1994 Sep
7955604	1994 Jul-Aug
8185693	1994 May
7942329	1994 May
7504102	1993 Nov
29539753	1993 Aug
8366806	1993 Aug
8335947	1993 Aug 1
8210489	1993 Jul 2
8334078	1993 Jun
8436117	1993 Feb 1
7679410	1993 Feb
1418050	1992 Jun
1406451	1992 Jun
1351318	1992 Apr
1542136	1992 Feb
1729286	1992 Jan
1574936	1992 Jan-Feb
2065530	1991 Mar
2061382	1991 Jan 18
1800463	1991
1700613	1990 Nov
2222532	1990 Oct
2388113	1990 Sep
1697163	1990 Aug 1
2355296	1990 Jul
1691192	1990 Apr
2338011	1990 Mar-Apr
2349820	1990
2596570	1989 Dec
2610713	1989 Oct
2663990	1989 Aug 15
2503282	1989 May-Jun
2805684	1989
2479078	1989
3246890	1988 Dec
3230567	1988 Dec
3263891	1988 Apr
3238371	1988
3120585	1987 Nov 20
3625668	1987 May
3625661	1987 May
3602982	1987 Jan
3443045	1987
3489227	1986 Jun
2424461	1986 Jun
3643734	1986
3634905	1986 Jan
3089703	1986 Jan
3927297	1985 Aug
3976132	1985 Jan
3915304	1985
3161266	1985
6418269	1983 Dec 24-31
6309452	1983 Sep
6859071	1983 Jun 14
6421098	1983
7086778	1982 Jan-Feb
7449226	1980 Nov-Dec
7435863	1980 Jul-Oct
389957	1979 Aug
157389	1979 Jun
472897	1979 May-Jun
594372	1977 Oct
893514	1977 Aug
225927	1977 Jan-Jun
60309	1976 Jul
55584	1976 Feb 7
1163	1975 Dec 15
1173774	1975 Feb
4445161	1974 Dec
4612458	1974 Sep
4838410	1974 May
4458065	1974 Winter
4716984	1973 Jul 17
4701753	1973 Apr
4571334	1973 Apr
4637158	1972 Nov 18
4562192	1972 Sep
4555919	1972 Apr 15
4251203	1970 Oct
4317014	1970 Jul
5464072	1970
5360889	1969 Jun
5793012	1969 May-Jun
5788905	1969 Apr
5775679	1969 Mar
5723015	1968 Nov
5680988	1968 Oct
5726902	1968 Aug
6023697	1967 Mar
5634151	1967
5953958	1966 Dec
5825185	1965 Jul
5889070	1964 May-Jun
14121998	1963 Dec
13354102	1956 Aug
